gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,click_mean,submit_early,preview,click_std
M,Scotland,A Level or Equivalent,80-90%,0-35,1,30,N,Fail,5.597014925,-1.666666667,1,6.652066032
M,South East Region,HE Qualification,90-100%,0-35,0,60,N,Fail,19.92537313,-1.333333333,2,7.051056931
F,Ireland,Lower Than A Level,,0-35,0,30,N,Pass,6.119402985,-6.333333333,3,9.009852472
M,London Region,HE Qualification,20-30%,0-35,1,60,N,Pass,8.895522388,-1,11,6.304031383
M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,150,N,Withdrawn,0,,1,4.838271075
M,North Western Region,A Level or Equivalent,40-50%,35-55,0,60,N,Withdrawn,0,,7,4.024086598
M,South West Region,Lower Than A Level,60-70%,0-35,0,120,N,Withdrawn,0,,1,3.440493825
M,Wales,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,5.776119403,,1,10.33737848
F,South West Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,12.52238806,,6,16.0199582
F,Scotland,A Level or Equivalent,40-50%,0-35,0,30,N,Pass,37.19402985,-1.666666667,3,24.17767023
M,South West Region,A Level or Equivalent,30-40%,0-35,1,120,N,Pass,1.880597015,-1.666666667,,5.424520038
M,West Midlands Region,HE Qualification,30-40%,35-55,0,120,N,Pass,3.671641791,-8.333333333,3,7.513913021
M,London Region,Lower Than A Level,10-20%,35-55,0,60,Y,Pass,17.32835821,-1.333333333,13,6.261108706
M,London Region,A Level or Equivalent,10-20%,0-35,0,150,N,Pass,9.985074627,-1.666666667,9,7.04194498
M,North Western Region,HE Qualification,70-80%,0-35,0,60,N,Pass,14.8358209,,7,5.997616601
M,London Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn,0,,4,3.953118118
M,West Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn,4.71641791,-1.666666667,2,9.673391154
M,North Western Region,A Level or Equivalent,0-10%,35-55,0,30,N,Fail,5.925373134,-0.666666667,6,7.559291656
F,East Midlands Region,Lower Than A Level,30-40%,35-55,1,120,N,Withdrawn,0,,,4.241804787
M,Scotland,A Level or Equivalent,40-50%,0-35,1,30,N,Pass,1.328358209,,2,3.530468424
M,South East Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass,11.29850746,,1,11.47244342
M,South West Region,A Level or Equivalent,80-90%,0-35,0,120,N,Pass,1.970149254,-1.666666667,2,3.239579326
M,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,7.895522388,,11,4.898248626
F,London Region,HE Qualification,50-60%,0-35,0,30,N,Withdrawn,5.686567164,,,6.129061201
F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,150,Y,Withdrawn,0,,7,4.798175013
M,Scotland,HE Qualification,20-30%,0-35,0,60,N,Pass,15.31343284,0.333333333,5,3.437113616
M,North Region,A Level or Equivalent,60-70%,0-35,0,90,N,Withdrawn,0,,14,3.889400821
M,South East Region,HE Qualification,40-50%,0-35,0,120,N,Withdrawn,0,,3,11.77501157
M,North Region,Lower Than A Level,,35-55,0,60,N,Withdrawn,9.820895522,-0.666666667,3,4.746939835
M,Scotland,Lower Than A Level,10-20%,35-55,0,30,N,Fail,0,,3,4.272118341
M,North Region,A Level or Equivalent,,0-35,0,30,N,Pass,4.358208955,0.333333333,7,4.179888307
F,Scotland,HE Qualification,20-30%,0-35,1,30,N,Withdrawn,0,,8,4.649198159
M,Scotland,A Level or Equivalent,20-30%,35-55,0,60,N,Fail,8.805970149,-0.333333333,4,4.652125321
M,North Region,HE Qualification,30-40%,35-55,0,60,N,Withdrawn,0,,3,5.277475067
M,Scotland,HE Qualification,90-100%,55<=,0,30,N,Pass,17.1641791,-1.333333333,3,15.540077
M,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,90,Y,Fail,0,,2,4.687809859
M,East Midlands Region,Lower Than A Level,70-80%,0-35,0,90,N,Withdrawn,7.895522388,-1.333333333,4,12.42505597
M,London Region,HE Qualification,50-60%,35-55,0,30,N,Fail,8.417910448,-1.666666667,3,8.879727003
M,South Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,5.582089552,-1.666666667,7,3.865679878
F,East Anglian Region,Lower Than A Level,40-50%,0-35,0,150,Y,Fail,0,,1,5.011457461
F,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,11.65671642,,1,12.67674586
F,South East Region,A Level or Equivalent,40-50%,0-35,1,120,N,Pass,1.417910448,-1.666666667,2,5.091995268
M,East Midlands Region,Lower Than A Level,20-30%,0-35,0,30,N,Withdrawn,5.388059701,-1.666666667,,2.733766842
F,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Fail,16.79104478,-1,6,10.13728994
M,Ireland,HE Qualification,90-100%,0-35,0,60,N,Pass,11.64179104,,3,4.497964364
F,North Region,A Level or Equivalent,50-60%,35-55,1,30,N,Fail,6.552238806,-1.666666667,5,5.998297111
M,East Midlands Region,Lower Than A Level,10-20%,35-55,0,60,N,Pass,5.880597015,-3.333333333,1,5.284522582
M,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,120,N,Fail,1.47761194,-2,,6.377128317
M,Wales,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,32.02985075,-3.666666667,6,9.337102384
M,Scotland,Lower Than A Level,30-40%,0-35,0,60,N,Fail,4.955223881,,,5.84996399
M,Ireland,Post Graduate Qualification,,35-55,0,60,N,Pass,6.462686567,-1.333333333,5,5.752793859
M,South East Region,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn,0,,1,11.76881687
F,South West Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,1.626865672,-2,,6.075505305
F,South Region,A Level or Equivalent,80-90%,0-35,0,120,N,Withdrawn,0,,11,5.95559037
F,South West Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,1.313432836,,2,5.731827471
M,Scotland,HE Qualification,70-80%,0-35,0,30,N,Withdrawn,0,,3,6.354783872
M,South Region,Lower Than A Level,30-40%,35-55,0,90,N,Fail,17.32835821,-1.666666667,5,4.541358951
M,Scotland,A Level or Equivalent,10-20%,0-35,1,60,N,Pass,6.746268657,,14,4.264710165
M,North Western Region,HE Qualification,10-20%,0-35,0,120,N,Pass,4.552238806,-1.666666667,1,6.304595107
M,South Region,HE Qualification,60-70%,0-35,0,60,N,Pass,3.686567164,-1.666666667,3,5.042648685
F,South East Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn,4.014925373,,2,13.84436199
M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass,11.98507463,-1.333333333,14,6.088217575
M,East Midlands Region,Lower Than A Level,0-10%,0-35,0,90,N,Pass,10.01492537,-2.333333333,9,4.224918766
F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,30,N,Withdrawn,9.328358209,,2,10.34558254
M,South West Region,A Level or Equivalent,60-70%,0-35,0,90,N,Fail,3.149253731,-1.666666667,3,10.97762219
M,South West Region,A Level or Equivalent,0-10%,0-35,0,60,Y,Pass,1.52238806,-1.666666667,2,4.786797042
M,London Region,HE Qualification,20-30%,35-55,0,30,N,Withdrawn,5.179104478,,3,7.690990009
M,Wales,Lower Than A Level,20-30%,0-35,1,30,N,Fail,0,,4,5.185141044
M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,30,N,Withdrawn,4.149253731,-1.333333333,3,3.622806826
M,Yorkshire Region,A Level or Equivalent,10-20%,0-35,0,120,N,Pass,3.820895522,-1.666666667,5,3.739443673
M,South Region,A Level or Equivalent,90-100%,0-35,0,90,N,Withdrawn,0,,,2.570847965
M,South Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass,15.79104478,-2.333333333,4,18.83862773
M,North Western Region,A Level or Equivalent,30-40%,35-55,0,60,Y,Pass,17.28358209,-1.666666667,14,7.541421973
M,South Region,Lower Than A Level,10-20%,0-35,0,60,N,Withdrawn,7.776119403,,3,7.386248558
M,Yorkshire Region,HE Qualification,60-70%,0-35,0,30,N,Withdrawn,0,,1,5.187726606
M,Scotland,HE Qualification,90-100%,35-55,0,30,N,Withdrawn,0,,,5.164463292
M,North Western Region,Lower Than A Level,40-50%,35-55,0,30,N,Withdrawn,0,,4,3.319049857
M,Yorkshire Region,HE Qualification,40-50%,35-55,1,90,N,Fail,0,,2,6.316899453
M,South East Region,Lower Than A Level,60-70%,0-35,0,150,N,Fail,2.940298507,,2,9.942054337
M,South Region,Lower Than A Level,90-100%,35-55,0,60,N,Withdrawn,0,,4,5.149048361
F,East Midlands Region,A Level or Equivalent,70-80%,35-55,0,30,N,Fail,4.805970149,-1.666666667,1,4.739833926
M,West Midlands Region,Lower Than A Level,30-40%,0-35,0,90,N,Withdrawn,2.701492537,-1.666666667,1,4.896116591
F,West Midlands Region,A Level or Equivalent,70-80%,35-55,0,30,N,Withdrawn,0,,10,8.876518257
M,South Region,HE Qualification,90-100%,0-35,0,60,N,Pass,2.671641791,-2.333333333,1,9.68368806
M,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,90,N,Withdrawn,0,,4,4.543133066
F,East Anglian Region,A Level or Equivalent,70-80%,35-55,0,30,N,Withdrawn,9.552238806,,8,4.576589315
M,South West Region,A Level or Equivalent,40-50%,0-35,0,90,N,Withdrawn,0,,2,5.240198223
M,Ireland,Lower Than A Level,10-20%,0-35,0,30,N,Fail,0,,,4.188126112
F,South Region,A Level or Equivalent,50-60%,0-35,0,150,N,Pass,3.507462687,-1.333333333,12,4.078624275
M,South Region,A Level or Equivalent,90-100%,0-35,0,30,N,Fail,6.71641791,-1.333333333,2,7.517113477
M,South East Region,Lower Than A Level,60-70%,0-35,1,60,N,Pass,15.2238806,-1.333333333,6,7.373962563
M,Yorkshire Region,Lower Than A Level,90-100%,0-35,1,30,N,Fail,3.641791045,-1.666666667,13,5.789956626
M,Scotland,HE Qualification,70-80%,0-35,0,30,N,Fail,2.134328358,,,6.759746453
M,South West Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn,5.850746269,-1.333333333,3,5.396419438
F,North Western Region,A Level or Equivalent,20-30%,0-35,0,120,N,Withdrawn,0,,2,3.200378765
F,East Anglian Region,Lower Than A Level,40-50%,0-35,0,60,N,Fail,2.492537313,-1.666666667,,10.96095573
F,Wales,A Level or Equivalent,20-30%,0-35,0,30,N,Fail,4.223880597,-1.333333333,3,5.782208769
M,Yorkshire Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass,8.850746269,-2,12,8.364813105
M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,0,,1,7.78377061
M,South Region,HE Qualification,90-100%,0-35,0,60,N,Pass,7.119402985,-1,3,5.267068537
M,West Midlands Region,Lower Than A Level,80-90%,0-35,0,60,N,Fail,6.432835821,-1.333333333,2,5.74363882
M,East Midlands Region,HE Qualification,80-90%,35-55,0,30,N,Fail,17.05970149,,1,8.40077876
F,North Western Region,A Level or Equivalent,0-10%,0-35,0,30,N,Pass,10.34328358,-6.333333333,2,12.40733217
M,South East Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass,9.014925373,-1.666666667,7,6.311869026
M,London Region,HE Qualification,10-20%,0-35,0,120,N,Withdrawn,0,,,29.18203677
M,South East Region,A Level or Equivalent,40-50%,0-35,0,30,N,Withdrawn,0,,1,13.07997379
M,North Region,A Level or Equivalent,40-50%,0-35,1,30,Y,Pass,1.805970149,40,4,9.339968435
F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,120,Y,Pass,49.08955224,-0.666666667,17,6.52944742
M,West Midlands Region,Lower Than A Level,20-30%,0-35,0,30,N,Withdrawn,0,,,16.89559712
M,London Region,Lower Than A Level,10-20%,55<=,0,60,N,Fail,0,,3,9.358334861
M,South West Region,A Level or Equivalent,30-40%,0-35,0,90,N,Withdrawn,0,,,9.304628331
M,South East Region,Lower Than A Level,30-40%,0-35,1,60,N,Withdrawn,0,,4,8.254023071
M,South West Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn,7.208955224,-3,4,10.4883583
M,East Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,0,,6,3.260470608
M,East Anglian Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail,5.701492537,-1.666666667,5,4.693624373
M,South East Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,5.044776119,-1.333333333,3,5.980395784
M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,30,N,Pass,2.611940299,,2,2.447720185
M,South West Region,A Level or Equivalent,70-80%,35-55,0,30,N,Pass,14.2238806,-1.333333333,2,10.80759024
M,North Western Region,A Level or Equivalent,0-10%,0-35,0,30,N,Withdrawn,5.850746269,,1,11.46955918
M,Scotland,HE Qualification,50-60%,0-35,0,60,Y,Pass,9.208955224,-1.666666667,1,9.327402308
M,Scotland,HE Qualification,90-100%,35-55,0,60,N,Pass,9.626865672,-1.333333333,6,5.10412339
M,East Midlands Region,A Level or Equivalent,0-10%,0-35,1,60,N,Withdrawn,0,,2,0.840445838
M,London Region,A Level or Equivalent,80-90%,0-35,0,60,N,Fail,2.582089552,,2,7.657478865
F,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,14.25373134,-1,12,14.6232252
M,Scotland,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,14.2238806,-2.333333333,5,36.21317343
M,South West Region,A Level or Equivalent,80-90%,35-55,0,30,N,Pass,20.17910448,-1.333333333,5,11.0112004
M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,30,N,Withdrawn,0,,,2.716717791
M,South Region,A Level or Equivalent,70-80%,0-35,0,30,N,Fail,0,,1,5.174001464
M,North Western Region,A Level or Equivalent,0-10%,0-35,0,90,N,Fail,1.313432836,-1.666666667,2,4.016220419
M,East Anglian Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail,8.059701493,-2.666666667,5,19.93468316
M,South East Region,Lower Than A Level,70-80%,0-35,0,60,Y,Pass,20.8358209,-1.666666667,3,13.00389133
M,West Midlands Region,Lower Than A Level,30-40%,0-35,1,30,N,Fail,0,,4,5.190784033
F,North Region,A Level or Equivalent,20-30%,0-35,0,30,N,Withdrawn,3,-6.666666667,5,5.955191674
F,North Region,A Level or Equivalent,10-20%,0-35,0,60,N,Withdrawn,3.731343284,,1,5.468669196
M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,150,Y,Pass,6.373134328,3,6,13.40277162
M,London Region,Lower Than A Level,10-20%,0-35,0,60,N,Withdrawn,0,,,5.911114549
M,Wales,A Level or Equivalent,80-90%,0-35,0,60,N,Fail,7.044776119,-1,2,9.137938435
M,South East Region,A Level or Equivalent,0-10%,0-35,0,90,N,Withdrawn,0,,6,3.917667678
F,West Midlands Region,Lower Than A Level,10-20%,0-35,0,30,N,Pass,5.104477612,-1,4,8.145836595
M,Scotland,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn,0,,1,6.741574772
F,East Anglian Region,A Level or Equivalent,70-80%,0-35,1,60,N,Fail,1.253731343,-1.333333333,,7.891451071
M,London Region,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn,0,,,5.617623368
M,Scotland,Lower Than A Level,80-90%,0-35,0,30,N,Fail,5.552238806,-1.666666667,9,8.82785462
F,North Western Region,A Level or Equivalent,0-10%,0-35,0,30,N,Withdrawn,0,,1,7.550695256
F,East Midlands Region,Lower Than A Level,60-70%,35-55,0,30,N,Pass,4.805970149,-1.666666667,2,5.25045796
F,South Region,HE Qualification,90-100%,0-35,0,60,N,Pass,6.119402985,-1.666666667,7,7.695483121
F,Scotland,A Level or Equivalent,60-70%,0-35,0,110,N,Withdrawn,13.49253731,-1.666666667,5,6.240673574
M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,30,N,Pass,10.59701493,0.666666667,9,5.563891593
F,Scotland,A Level or Equivalent,30-40%,35-55,0,150,N,Withdrawn,5.940298507,,6,9.492390349
M,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,90,N,Fail,1.835820896,-1.666666667,,5.027495348
F,Scotland,A Level or Equivalent,60-70%,0-35,1,90,N,Withdrawn,3.298507463,40,12,1.612417678
F,West Midlands Region,A Level or Equivalent,10-20%,0-35,0,210,N,Pass,9.358208955,,2,7.958040758
M,South West Region,Lower Than A Level,50-60%,0-35,0,120,N,Pass,3.328358209,-2.666666667,2,9.498791599
M,Scotland,HE Qualification,40-50%,35-55,0,30,N,Withdrawn,0,,16,6.570052829
M,South East Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,1.820895522,,1,2.250817244
M,North Region,HE Qualification,,0-35,0,120,N,Fail,0,,1,3.03185
F,North Western Region,Lower Than A Level,40-50%,0-35,0,120,N,Fail,9.626865672,-1.333333333,,14.8876837
M,Ireland,A Level or Equivalent,50-60%,0-35,0,30,N,Pass,21.34328358,-1.666666667,3,10.04360142
M,East Anglian Region,HE Qualification,90-100%,0-35,0,30,N,Fail,2.985074627,-1.666666667,2,6.879990727
M,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,30,N,Withdrawn,0,,,2.190064562
M,South West Region,HE Qualification,60-70%,0-35,0,60,N,Fail,0,,3,4.294234575
M,North Western Region,A Level or Equivalent,20-30%,0-35,0,90,N,Withdrawn,0,,2,6.326860728
F,Scotland,A Level or Equivalent,50-60%,35-55,1,60,N,Pass,2.388059701,-1.333333333,,4.52207987
M,South Region,A Level or Equivalent,50-60%,0-35,0,90,N,Withdrawn,5.582089552,-1.666666667,3,7.740196906
M,East Midlands Region,Lower Than A Level,60-70%,35-55,0,120,N,Pass,42.04477612,0,9,9.114420096
M,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,9.223880597,,6,7.519701423
M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,90,N,Pass,5.104477612,1.666666667,5,8.162193458
M,West Midlands Region,A Level or Equivalent,40-50%,0-35,1,120,N,Pass,0.059701493,40,1,0.707106781
M,North Region,Lower Than A Level,,35-55,0,90,N,Pass,7.626865672,-1.666666667,3,7.596866463
M,Scotland,Lower Than A Level,50-60%,35-55,0,30,N,Withdrawn,3.955223881,,5,3.703953906
F,West Midlands Region,Lower Than A Level,10-20%,0-35,0,60,N,Withdrawn,0,,,3.380910463
M,North Western Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail,4.746268657,-3.333333333,4,8.155611428
M,North Western Region,Lower Than A Level,40-50%,35-55,0,60,Y,Withdrawn,11.32835821,-6,10,4.673501057
M,Scotland,A Level or Equivalent,20-30%,35-55,1,60,N,Fail,6.223880597,-3,1,7.943268004
M,East Anglian Region,HE Qualification,50-60%,35-55,0,60,N,Pass,9.895522388,-1,1,7.304344165
M,Wales,HE Qualification,70-80%,35-55,0,120,N,Pass,2.746268657,,2,3.885464039
M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,6.447761194,-1.333333333,2,8.111783931
M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,90,N,Pass,5.358208955,-1.666666667,1,5.840346097
M,South Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,5.268656716,-1.666666667,3,6.281590878
M,North Western Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,3.268656716,,1,3.187219068
M,Scotland,HE Qualification,50-60%,35-55,0,120,Y,Fail,6.402985075,-1.666666667,13,8.596884465
F,London Region,Lower Than A Level,10-20%,0-35,0,120,Y,Fail,5.014925373,,1,5.426152433
M,East Anglian Region,A Level or Equivalent,50-60%,0-35,1,30,Y,Withdrawn,0,,,5.152900247
M,East Anglian Region,A Level or Equivalent,60-70%,35-55,1,60,N,Fail,13.91044776,-1.666666667,2,9.643214133
M,Scotland,HE Qualification,70-80%,35-55,0,60,N,Pass,5.701492537,-0.666666667,3,5.643304803
F,South East Region,A Level or Equivalent,40-50%,0-35,0,90,N,Withdrawn,2.552238806,-6.333333333,4,10.36837347
M,London Region,Lower Than A Level,30-40%,35-55,0,30,N,Pass,12.85074627,-1.666666667,10,5.021413633
M,North Region,Post Graduate Qualification,,0-35,1,30,N,Pass,12.49253731,-1.333333333,2,5.387050146
M,Yorkshire Region,HE Qualification,10-20%,35-55,0,60,N,Pass,2.328358209,-1.666666667,2,6.454390991
F,South West Region,Lower Than A Level,20-30%,0-35,0,120,Y,Withdrawn,5.492537313,-1.666666667,11,4.486252295
M,South Region,Lower Than A Level,70-80%,0-35,0,30,N,Pass,6.52238806,-1.333333333,3,7.728188946
M,Scotland,A Level or Equivalent,80-90%,0-35,0,30,N,Pass,14.10447761,,13,6.049442876
M,Scotland,A Level or Equivalent,90-100%,0-35,0,60,N,Fail,7.149253731,-2.666666667,1,8.895654276
M,East Anglian Region,Lower Than A Level,10-20%,0-35,0,30,N,Fail,0,,1,5.396736227
M,Ireland,Lower Than A Level,,35-55,0,30,N,Pass,8.835820896,-1.333333333,5,5.142534925
M,South West Region,Lower Than A Level,30-40%,35-55,0,30,N,Fail,11.52238806,-3.333333333,11,6.461926979
M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,3.28358209,,1,3.46031462
M,North Western Region,A Level or Equivalent,10-20%,0-35,0,30,N,Fail,1.52238806,-4,1,5.809324552
M,South Region,Lower Than A Level,80-90%,0-35,1,30,N,Fail,5.52238806,-8,2,7.658470148
F,North Western Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,6.955223881,-1.666666667,4,9.556520961
F,Scotland,A Level or Equivalent,0-10%,0-35,0,120,Y,Pass,5.611940299,-1.666666667,6,5.551335959
F,West Midlands Region,Lower Than A Level,20-30%,0-35,0,120,N,Withdrawn,0,,1,4.358140228
M,Scotland,Lower Than A Level,50-60%,35-55,0,60,N,Pass,16.1641791,-1.333333333,6,9.034303505
M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,0,,2,2.12791783
M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,30,N,Pass,3.805970149,-4,1,4.86176107
M,East Midlands Region,Lower Than A Level,90-100%,0-35,0,120,N,Fail,7.835820896,-2,2,6.731938159
F,London Region,HE Qualification,0-10%,0-35,0,30,N,Pass,8.179104478,-1.333333333,4,7.717058926
M,London Region,A Level or Equivalent,40-50%,0-35,0,120,N,Fail,0,,,8.70464488
M,Scotland,HE Qualification,0-10%,35-55,0,60,N,Pass,6.462686567,-1.666666667,12,5.211216365
M,South East Region,A Level or Equivalent,50-60%,0-35,0,60,N,Withdrawn,0,,10,2.755710331
F,Yorkshire Region,HE Qualification,0-10%,35-55,0,60,N,Pass,17.2238806,-0.666666667,5,15.72027002
M,Yorkshire Region,HE Qualification,80-90%,55<=,0,60,N,Pass,10.28358209,-1,2,6.497138298
M,Ireland,A Level or Equivalent,10-20%,0-35,0,60,N,Pass,4.388059701,-1.333333333,,12.43133734
M,Yorkshire Region,HE Qualification,90-100%,0-35,0,90,N,Withdrawn,5.149253731,,8,2.232612636
M,South Region,HE Qualification,70-80%,0-35,0,60,N,Pass,2.029850746,-0.666666667,1,5.853620748
M,South East Region,Lower Than A Level,50-60%,35-55,0,30,N,Pass,2.343283582,,3,3.828428448
M,London Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,5.268656716,,1,10.54153315
F,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,30,N,Withdrawn,0,,2,2.755861252
M,Scotland,A Level or Equivalent,10-20%,35-55,0,30,N,Fail,2.686567164,,,5.363769466
M,East Anglian Region,HE Qualification,90-100%,0-35,0,60,Y,Fail,4,-1.666666667,,6.616319688
F,South West Region,Lower Than A Level,50-60%,0-35,0,90,N,Withdrawn,2.492537313,,1,7.587020579
M,South East Region,Lower Than A Level,90-100%,0-35,0,90,N,Withdrawn,6.582089552,-3,3,9.698965795
F,Scotland,Lower Than A Level,40-50%,35-55,0,60,N,Pass,23.46268657,,6,21.39512306
M,North Western Region,Lower Than A Level,0-10%,35-55,0,120,N,Pass,5.28358209,,,6.994795136
