gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,click_mean,submit_early,preview,click_std
F,West Midlands Region,Lower Than A Level,10-20%,0-35,0,60,N,Pass,18.97709924,-0.857142857,4,4.077906781
F,Wales,A Level or Equivalent,30-40%,35-55,0,120,N,Pass,4.900763359,3.857142857,4,2.842960406
M,West Midlands Region,Lower Than A Level,20-30%,0-35,0,120,N,Pass,2.41221374,-0.571428571,4,2.065605997
F,East Anglian Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass,12.58778626,-1.285714286,6,2.469164265
F,South East Region,Lower Than A Level,20-30%,35-55,1,60,N,Pass,2.633587786,-1.142857143,,3.532955374
F,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,90,N,Pass,3.335877863,1.142857143,3,1.763114449
F,Ireland,Lower Than A Level,10-20%,0-35,2,120,N,Fail,0,,,0
F,South East Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,7.488549618,0.571428571,3,1.505598601
F,Wales,HE Qualification,30-40%,35-55,0,60,N,Pass,0,,,2.290640382
F,Wales,A Level or Equivalent,80-90%,0-35,0,120,N,Pass,3.641221374,-0.714285714,4,2.561369644
M,Scotland,HE Qualification,60-70%,0-35,0,60,N,Pass,5.244274809,-0.571428571,2,2.170856062
F,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,120,N,Pass,4.244274809,-1.142857143,,2.614894432
F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,90,N,Pass,5.366412214,-2.857142857,,2.175502762
F,Yorkshire Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass,3.679389313,0,1,2.15075582
M,Wales,Lower Than A Level,50-60%,0-35,0,60,N,Pass,4.083969466,1.714285714,8,2.107534912
F,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,5.442748092,-0.142857143,1,3.377219806
F,West Midlands Region,Lower Than A Level,0-10%,0-35,3,60,N,Fail,0,,1,0
F,East Anglian Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass,1.160305344,-5.714285714,1,2.282393766
F,North Western Region,Lower Than A Level,20-30%,35-55,0,60,N,Pass,87.67175573,-0.285714286,7,6.841014988
M,West Midlands Region,Lower Than A Level,50-60%,0-35,1,60,N,Pass,0.389312977,45.28571429,,1.893169541
M,South West Region,Lower Than A Level,10-20%,35-55,1,60,N,Withdrawn,0,,,0
F,North Western Region,Lower Than A Level,20-30%,0-35,2,60,N,Fail,0,,1,2.228636195
F,West Midlands Region,Lower Than A Level,0-10%,0-35,2,60,N,Pass,4.335877863,-1.285714286,2,1.726276548
F,East Midlands Region,A Level or Equivalent,20-30%,0-35,1,60,N,Fail,0,,,0
F,North Western Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,0,,1,1.288057029
F,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,2.671755725,-5,1,2.374995687
F,South West Region,Lower Than A Level,60-70%,0-35,0,120,N,Withdrawn,0,,2,1.808138568
F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,3.297709924,0,5,2.452166922
F,Ireland,A Level or Equivalent,20-30%,0-35,0,60,N,Fail,0,,1,2.201225503
F,North Western Region,Lower Than A Level,0-10%,0-35,0,90,N,Fail,0,,2,1.83479795
M,East Midlands Region,A Level or Equivalent,30-40%,0-35,1,60,N,Pass,1.022900763,0.428571429,2,2.955938784
F,London Region,Lower Than A Level,50-60%,0-35,0,120,N,Pass,3.213740458,-0.142857143,2,2.710063907
M,South Region,A Level or Equivalent,20-30%,35-55,0,120,N,Pass,6.541984733,-3.285714286,3,1.938035763
F,Wales,A Level or Equivalent,30-40%,0-35,2,60,N,Fail,0,,,2.007426687
F,Wales,Lower Than A Level,40-50%,0-35,3,60,N,Pass,2.06870229,-0.428571429,2,3.381688923
F,South Region,Lower Than A Level,40-50%,0-35,1,60,N,Pass,3.114503817,-1.285714286,1,3.523904561
F,Scotland,Lower Than A Level,60-70%,0-35,2,60,N,Pass,0.671755725,45,,1.197594266
F,East Midlands Region,A Level or Equivalent,50-60%,0-35,1,120,N,Fail,0,,,2.813711243
F,South West Region,Lower Than A Level,50-60%,0-35,1,60,Y,Withdrawn,0,,4,2.821308464
F,South Region,A Level or Equivalent,40-50%,0-35,0,60,Y,Withdrawn,0,,,0.547722558
F,South East Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,9.900763359,-0.285714286,4,1.59613017
F,South East Region,A Level or Equivalent,30-40%,35-55,1,60,N,Pass,4.564885496,-1.571428571,2,3.393685016
F,East Anglian Region,A Level or Equivalent,90-100%,35-55,0,120,N,Pass,2.58778626,2.142857143,3,2.119702237
F,London Region,A Level or Equivalent,10-20%,35-55,0,60,N,Withdrawn,0,,5,4.139015986
F,East Midlands Region,A Level or Equivalent,0-10%,35-55,1,60,N,Pass,3.27480916,-2.571428571,,4.119484607
F,London Region,Lower Than A Level,60-70%,35-55,0,60,N,Fail,3.091603053,-2.428571429,1,2.325274531
M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,120,N,Pass,2.320610687,-2.571428571,3,3.244248399
M,East Anglian Region,Lower Than A Level,90-100%,0-35,1,60,Y,Fail,0,,2,2.07067257
F,Scotland,A Level or Equivalent,40-50%,0-35,0,120,N,Withdrawn,0,,3,4.018810088
F,Scotland,Lower Than A Level,30-40%,0-35,0,60,Y,Fail,0,,1,1.83306382
F,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,210,Y,Fail,0,,8,2.087388089
F,Scotland,HE Qualification,70-80%,35-55,0,60,N,Pass,18.9389313,-3.428571429,7,6.570670328
F,London Region,A Level or Equivalent,10-20%,0-35,2,210,N,Fail,0,,3,1.732165853
F,South Region,HE Qualification,60-70%,35-55,0,60,N,Withdrawn,0,,,4.143057515
F,South East Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass,1.801526718,-2.714285714,2,2.859920973
F,Yorkshire Region,Lower Than A Level,10-20%,35-55,0,60,N,Pass,0,,,1.767711792
F,East Anglian Region,Lower Than A Level,30-40%,0-35,1,60,N,Fail,0,,1,0.516397779
F,Ireland,A Level or Equivalent,40-50%,35-55,1,60,N,Fail,1.419847328,83,6,2.405626698
F,South Region,Lower Than A Level,20-30%,35-55,0,210,N,Pass,15.3740458,-2.714285714,3,3.918742437
F,Yorkshire Region,HE Qualification,20-30%,0-35,0,60,N,Pass,9.20610687,-0.714285714,4,2.390241341
F,London Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,6.106870229,-1.285714286,,3.682924606
F,London Region,A Level or Equivalent,0-10%,35-55,0,60,N,Pass,16.92366412,0.428571429,5,4.317752827
F,West Midlands Region,A Level or Equivalent,50-60%,35-55,0,60,N,Withdrawn,0,,,4.88988797
F,West Midlands Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,4.679389313,-0.571428571,1,3.517209725
F,East Anglian Region,Lower Than A Level,60-70%,0-35,1,120,N,Fail,0,83,,0
F,Wales,Lower Than A Level,10-20%,0-35,0,90,N,Pass,3.221374046,-1.428571429,3,2.867753141
M,Scotland,A Level or Equivalent,60-70%,0-35,0,75,Y,Pass,1.79389313,1.285714286,3,1.977613161
F,South East Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,0,,,2.036489782
F,East Midlands Region,Lower Than A Level,60-70%,35-55,0,120,N,Pass,2.877862595,-0.571428571,1,2.363093766
F,North Western Region,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn,0,,5,2.164988961
F,West Midlands Region,Lower Than A Level,80-90%,0-35,0,180,Y,Withdrawn,0,,5,1.759124338
F,London Region,No Formal quals,50-60%,0-35,0,120,N,Pass,0,,1,1.789997694
F,London Region,HE Qualification,70-80%,0-35,1,60,N,Pass,0,,1,3.340596947
F,East Midlands Region,A Level or Equivalent,10-20%,0-35,0,60,Y,Pass,5.06870229,-3.285714286,,2.196971255
F,South West Region,A Level or Equivalent,0-10%,35-55,0,120,N,Pass,12.65648855,-1.571428571,8,4.175617332
F,Wales,Lower Than A Level,10-20%,35-55,0,60,Y,Pass,10.65648855,-2.285714286,3,5.212855241
F,Wales,Lower Than A Level,0-10%,35-55,1,60,Y,Withdrawn,0,,,2.792131027
F,Wales,A Level or Equivalent,0-10%,35-55,0,60,N,Pass,6.72519084,-1,4,2.204170833
F,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,2.938931298,-1,1,2.612649783
F,Yorkshire Region,Lower Than A Level,70-80%,0-35,0,60,N,Fail,4.893129771,-0.714285714,3,1.399178778
F,East Anglian Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,2.099236641,-0.428571429,,3.546744977
F,London Region,A Level or Equivalent,10-20%,0-35,0,60,N,Pass,1.549618321,-4,1,3.068329304
F,Ireland,Lower Than A Level,40-50%,0-35,0,60,N,Fail,2.664122137,-1.142857143,,2.536674297
F,Scotland,HE Qualification,10-20%,35-55,0,60,N,Pass,2.908396947,-1.714285714,1,2.14142438
F,Wales,Lower Than A Level,0-10%,0-35,0,60,N,Pass,6.076335878,-4,3,2.676146624
F,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,3.839694656,-1.571428571,1,3.116245608
F,East Anglian Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,7.305343511,-0.285714286,2,3.524124186
F,South Region,Lower Than A Level,70-80%,0-35,1,60,Y,Pass,0,,1,2.925958699
M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,120,N,Pass,0,,3,1.602258783
F,South West Region,Lower Than A Level,0-10%,0-35,0,120,N,Fail,0,,,1.48889185
F,Yorkshire Region,A Level or Equivalent,0-10%,35-55,0,60,N,Pass,5.091603053,-0.571428571,5,2.008625001
F,London Region,A Level or Equivalent,10-20%,35-55,1,70,N,Fail,5.671755725,-1.571428571,,2.537728551
F,North Region,Lower Than A Level,0-10%,0-35,1,120,Y,Fail,0,,,1.389521224
F,Scotland,Lower Than A Level,30-40%,35-55,1,60,Y,Pass,13.16030534,45.14285714,7,3.029696185
F,South East Region,Lower Than A Level,50-60%,0-35,1,60,N,Fail,0,,2,2.426866815
F,East Anglian Region,A Level or Equivalent,60-70%,0-35,1,60,N,Pass,0.763358779,45,,2.269776315
F,East Anglian Region,A Level or Equivalent,90-100%,35-55,0,120,Y,Pass,9.145038168,-3.857142857,2,2.097004595
F,London Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,2.847328244,-0.571428571,1,1.978805685
F,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,120,N,Withdrawn,0,,3,1.918225
F,Scotland,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,2.824427481,-0.857142857,2,1.872538261
F,South Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass,0,,,2.588444448
F,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,4.122137405,-1.857142857,1,2.291005947
F,South East Region,Lower Than A Level,30-40%,35-55,0,60,N,Fail,0,,2,2.390760186
F,South West Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,4.038167939,4.428571429,3,1.628455053
F,Ireland,Lower Than A Level,80-90%,0-35,0,90,N,Fail,9.664122137,0.142857143,1,3.123847463
F,Wales,HE Qualification,80-90%,0-35,0,120,N,Pass,8.030534351,-0.428571429,8,2.439458432
F,East Anglian Region,Lower Than A Level,90-100%,0-35,0,120,N,Withdrawn,0,,2,1.118033989
F,London Region,A Level or Equivalent,30-40%,0-35,0,120,N,Pass,0,,4,2.337656577
F,South Region,A Level or Equivalent,70-80%,0-35,0,60,Y,Pass,1.045801527,-0.428571429,,2.605341943
F,South Region,Lower Than A Level,90-100%,0-35,0,120,N,Pass,4.396946565,-0.857142857,4,1.75728497
F,North Western Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,0.839694656,-3.285714286,,2.23359217
M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,120,Y,Pass,1.541984733,1,,1.388963676
F,Scotland,Lower Than A Level,40-50%,35-55,0,60,N,Pass,0,,2,6.388790466
F,Wales,A Level or Equivalent,30-40%,0-35,2,60,N,Pass,0,,,1.671336058
F,Yorkshire Region,Lower Than A Level,0-10%,0-35,1,60,N,Fail,0,,,1.913980182
F,Yorkshire Region,A Level or Equivalent,10-20%,0-35,0,60,N,Fail,2.335877863,-1.142857143,1,2.324302437
F,West Midlands Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass,1.65648855,-1.571428571,1,2.011617645
F,Yorkshire Region,No Formal quals,30-40%,0-35,0,120,N,Pass,0,,10,2.392873568
F,South Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,16.16793893,-0.142857143,2,2.513628396
F,Wales,A Level or Equivalent,90-100%,0-35,1,60,N,Pass,2.374045802,45.71428571,,2.60251607
M,Scotland,Lower Than A Level,50-60%,0-35,1,60,N,Pass,0,,,2.766555343
M,South West Region,A Level or Equivalent,20-30%,35-55,1,60,N,Pass,2.687022901,-1.571428571,2,1.974659268
F,London Region,A Level or Equivalent,0-10%,0-35,0,120,N,Pass,2.778625954,-2.714285714,1,2.593783517
F,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,N,Withdrawn,0,,,2.317223801
M,Scotland,Lower Than A Level,20-30%,35-55,0,60,N,Fail,0,,,2.339871791
F,London Region,A Level or Equivalent,20-30%,0-35,2,60,N,Withdrawn,1.633587786,0,2,2.429536294
F,Wales,HE Qualification,10-20%,0-35,0,240,N,Withdrawn,0,,,2.810289535
F,London Region,Lower Than A Level,40-50%,35-55,0,180,N,Pass,0,,,1.952981617
F,East Anglian Region,A Level or Equivalent,70-80%,0-35,1,60,Y,Fail,2.167938931,-2,4,1.180708305
F,London Region,Lower Than A Level,60-70%,35-55,0,60,N,Pass,3.259541985,-2.142857143,1,2.121659115
F,Scotland,HE Qualification,60-70%,0-35,0,120,N,Pass,7.511450382,3.714285714,5,2.665209587
F,South East Region,Lower Than A Level,20-30%,0-35,1,120,N,Fail,0,,,2.474895394
F,South East Region,Lower Than A Level,60-70%,35-55,1,60,N,Pass,0,,,2.180551084
F,South West Region,A Level or Equivalent,20-30%,0-35,1,120,Y,Pass,8.473282443,8.142857143,5,2.3335346
F,South Region,Lower Than A Level,40-50%,35-55,0,60,N,Withdrawn,0,,4,1.910065385
F,South West Region,Lower Than A Level,10-20%,35-55,0,60,N,Pass,7.030534351,1.428571429,3,2.847719831
F,Scotland,Lower Than A Level,70-80%,0-35,0,60,Y,Fail,4.13740458,0,,3.597824046
F,Ireland,Lower Than A Level,10-20%,0-35,0,60,N,Pass,6.450381679,-1.571428571,3,2.36805558
F,South West Region,Lower Than A Level,50-60%,0-35,1,180,Y,Fail,0.839694656,83,,3.785532953
F,Wales,A Level or Equivalent,10-20%,0-35,1,60,N,Pass,0,,1,1.608165121
F,North Region,A Level or Equivalent,0-10%,0-35,1,120,N,Pass,0,,,2.208683035
F,Scotland,Lower Than A Level,50-60%,35-55,1,60,N,Pass,5.190839695,-2,5,2.168370822
F,Wales,HE Qualification,90-100%,0-35,0,60,N,Pass,0.839694656,-1.571428571,,2.409507944
F,South Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,0,,1,2.670449006
F,London Region,Lower Than A Level,10-20%,0-35,2,60,Y,Withdrawn,0,,1,6.859631583
F,London Region,Lower Than A Level,60-70%,0-35,0,60,N,Fail,5.152671756,-2.285714286,2,2.274340359
F,South East Region,Lower Than A Level,80-90%,0-35,0,60,N,Fail,0,,,3.161157018
F,North Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,6.244274809,-2.857142857,1,2.32484695
F,Scotland,A Level or Equivalent,20-30%,0-35,1,120,N,Fail,0,,5,1.477879218
F,North Western Region,A Level or Equivalent,40-50%,0-35,0,90,N,Pass,2.603053435,-3.285714286,3,1.624972887
F,West Midlands Region,Lower Than A Level,10-20%,0-35,0,60,Y,Fail,0,,2,4.626669088
F,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,N,Fail,0,,1,1.366150053
F,Yorkshire Region,No Formal quals,20-30%,0-35,2,120,N,Fail,0,,4,0.642416074
F,South West Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,0,,,2.518198297
F,South East Region,Lower Than A Level,40-50%,35-55,0,120,Y,Withdrawn,0,,2,1.565412087
F,Wales,Lower Than A Level,40-50%,0-35,0,60,N,Pass,0,,1,2.599458369
M,Ireland,Lower Than A Level,40-50%,35-55,1,60,N,Fail,0,,1,1.362030912
F,Yorkshire Region,No Formal quals,30-40%,0-35,2,60,N,Fail,0,,4,0
F,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,120,N,Withdrawn,0,,8,3.059103802
F,Scotland,A Level or Equivalent,60-70%,0-35,0,120,N,Fail,0,,,1.678479536
F,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,180,N,Fail,1.404580153,-7,4,2.356458655
F,North Western Region,Lower Than A Level,60-70%,0-35,0,60,N,Fail,0,,,5.305330479
F,South Region,A Level or Equivalent,90-100%,0-35,1,120,Y,Fail,0,,1,1.434689281
F,North Region,Lower Than A Level,,0-35,1,60,N,Pass,27.45038168,-1,5,3.525056418
F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn,0,,1,6.324390123
F,North Western Region,Lower Than A Level,10-20%,35-55,0,60,N,Fail,3.618320611,1,2,2.474112712
F,East Anglian Region,Lower Than A Level,90-100%,35-55,0,180,N,Fail,17.06870229,-1,5,3.961894591
F,London Region,Lower Than A Level,20-30%,0-35,1,60,N,Fail,0,,1,1.977057706
F,London Region,A Level or Equivalent,30-40%,35-55,0,90,N,Withdrawn,0,,1,0.5
F,South Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,83.22137405,0.142857143,10,7.083665609
F,Scotland,A Level or Equivalent,10-20%,0-35,1,60,N,Pass,10.23664122,-2.428571429,2,2.460712057
F,Scotland,Lower Than A Level,60-70%,0-35,1,60,N,Fail,0,,3,3.817816534
F,Scotland,HE Qualification,0-10%,35-55,0,90,N,Pass,0,,1,2.605890683
M,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,150,N,Fail,0,,2,2.769894126
F,Wales,Lower Than A Level,20-30%,0-35,2,60,N,Withdrawn,0.625954198,15.71428571,1,2.121971304
F,Wales,Lower Than A Level,30-40%,0-35,0,60,N,Pass,2.885496183,2,1,2.619828036
M,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,1.007633588,-1,1,2.053247053
F,North Western Region,Lower Than A Level,0-10%,0-35,0,120,Y,Fail,0,,2,1.690155002
F,East Anglian Region,HE Qualification,40-50%,35-55,0,60,N,Withdrawn,0,,4,2.828174796
F,London Region,A Level or Equivalent,60-70%,35-55,1,60,N,Pass,1.091603053,-2.428571429,1,2.488714021
F,East Midlands Region,A Level or Equivalent,20-30%,35-55,0,60,N,Withdrawn,0,,1,2.871663586
F,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,4.282442748,-1.285714286,5,2.22396251
F,Wales,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,0,,2,2.076594061
F,Scotland,Lower Than A Level,40-50%,0-35,2,60,Y,Fail,4.984732824,-1.714285714,1,3.443359034
F,West Midlands Region,Lower Than A Level,10-20%,0-35,0,60,N,Pass,9.755725191,0.857142857,4,2.471350785
F,Wales,Lower Than A Level,80-90%,0-35,0,180,N,Fail,0,,,1.095374056
F,East Anglian Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,7.984732824,-6.142857143,3,8.311614152
F,East Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass,1.809160305,-1.285714286,,1.884109498
F,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,N,Withdrawn,2.404580153,-0.428571429,2,2.837802079
M,North Western Region,Lower Than A Level,10-20%,0-35,0,60,Y,Fail,0,,2,1.966764036
F,North Western Region,A Level or Equivalent,10-20%,35-55,2,60,N,Pass,27.51908397,0.428571429,9,3.410201227
F,Scotland,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,34.03053435,1.142857143,8,4.646977935
F,East Anglian Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,4.396946565,-1.857142857,4,2.486743964
F,Wales,Lower Than A Level,80-90%,0-35,1,60,N,Withdrawn,0,,1,1.364544822
F,West Midlands Region,A Level or Equivalent,10-20%,0-35,1,120,N,Pass,0,,2,2.103049682
M,East Anglian Region,Lower Than A Level,10-20%,0-35,1,60,Y,Pass,3.526717557,-0.428571429,1,1.622387155
F,South East Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass,26.61068702,-0.142857143,5,4.009508599
F,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,Y,Pass,3.893129771,-5.285714286,1,1.992925813
F,East Anglian Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,0,,1,3.24424916
F,South Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,6.717557252,-0.857142857,6,2.177373319
F,East Midlands Region,A Level or Equivalent,80-90%,0-35,1,180,Y,Fail,0.572519084,83,3,1.172952255
F,East Anglian Region,Lower Than A Level,70-80%,0-35,0,120,N,Pass,30.24427481,-1,3,5.186525574
F,East Midlands Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,1.312977099,1.428571429,1,3.225168366
F,Yorkshire Region,A Level or Equivalent,10-20%,0-35,0,60,N,Withdrawn,0,,3,2.870166867
F,South East Region,Lower Than A Level,90-100%,0-35,0,60,N,Fail,0,,1,1.161895004
F,Wales,Lower Than A Level,60-70%,35-55,0,60,N,Pass,3.389312977,1.714285714,3,1.569721046
F,South Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail,2.175572519,-0.571428571,1,2.507814982
F,South Region,HE Qualification,90-100%,35-55,0,120,Y,Pass,14.09923664,0.285714286,8,2.580063059
F,South West Region,Lower Than A Level,40-50%,0-35,0,120,N,Pass,0,,,1.338321522
F,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass,16.54961832,-0.428571429,2,4.390155822
F,North Region,A Level or Equivalent,,0-35,0,120,N,Pass,0,,1,2.613553851
F,Ireland,Lower Than A Level,70-80%,0-35,2,120,N,Withdrawn,0,,3,1.226305126
F,Scotland,HE Qualification,70-80%,35-55,0,60,N,Pass,9.366412214,-0.714285714,6,3.072456152
M,Scotland,Lower Than A Level,0-10%,35-55,0,60,N,Pass,6.442748092,-2.142857143,8,2.234444697
M,Scotland,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,1.992366412,-1.428571429,1,1.83720907
F,Scotland,A Level or Equivalent,40-50%,35-55,0,120,N,Fail,0,,1,1.753082344
F,Scotland,A Level or Equivalent,60-70%,35-55,0,60,N,Pass,45.99236641,-1,7,6.44862982
F,Scotland,A Level or Equivalent,0-10%,35-55,0,60,N,Pass,7.549618321,-1.285714286,4,4.555354957
F,Wales,Lower Than A Level,10-20%,0-35,1,120,N,Pass,0.160305344,83,,2.048034288
F,East Anglian Region,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn,0,,1,0.945135246
F,Wales,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,10.94656489,-0.714285714,4,2.264469824
F,Yorkshire Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,17.3129771,-1.142857143,2,3.317828968
F,Scotland,Lower Than A Level,50-60%,0-35,0,60,N,Fail,4.129770992,-4.428571429,3,2.925779172
F,Scotland,Lower Than A Level,50-60%,35-55,0,60,N,Pass,5.34351145,-3.428571429,3,2.883311458
F,Scotland,HE Qualification,30-40%,35-55,0,120,N,Pass,10.05343511,-1.428571429,5,2.300049874
F,Scotland,HE Qualification,50-60%,35-55,0,120,N,Fail,9.129770992,-1.428571429,6,3.089036272
F,Wales,A Level or Equivalent,0-10%,0-35,0,180,N,Pass,4.076335878,-0.857142857,6,1.714671547
F,Scotland,HE Qualification,50-60%,0-35,0,60,N,Pass,3.13740458,0.142857143,1,2.62547745
F,Wales,Lower Than A Level,20-30%,0-35,0,60,N,Pass,0,,,1.653164423
F,North Western Region,Lower Than A Level,0-10%,35-55,1,60,N,Fail,0,,2,0.913254408
F,West Midlands Region,HE Qualification,20-30%,0-35,0,120,Y,Pass,6.358778626,0.571428571,5,1.928425976
F,Scotland,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,30.55725191,5.571428571,6,4.902804868
F,London Region,A Level or Equivalent,10-20%,35-55,0,60,N,Pass,14.12977099,-1.142857143,2,3.048091538
