,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,click_mean,preview,submit_early,click_std
1462,F,South Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass,-90.0,100.43820224719101,7.0,1.2,17.803070818464004
1463,F,South West Region,HE Qualification,30-40%,35-55,0,60,N,Distinction,-29.0,6.6853932584269655,1.0,-2.8,3.571902158577523
1464,F,North Western Region,A Level or Equivalent,90-100%,0-35,0,75,N,Pass,-44.0,3.707865168539326,,-2.2,3.087577478270439
1465,F,North Western Region,Lower Than A Level,0-10%,35-55,0,120,N,Fail,-46.0,,,,
1466,F,East Anglian Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,-59.0,3.97752808988764,,-4.0,5.3226031131376805
1467,F,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,120,N,Pass,-90.0,,2.0,,2.7347521307487495
1468,F,South Region,A Level or Equivalent,30-40%,0-35,0,120,N,Pass,-86.0,,1.0,-1.0,
1469,F,Wales,Lower Than A Level,0-10%,0-35,0,60,N,Pass,-46.0,6.6853932584269655,3.0,0.8,4.0989900553821075
1470,F,East Anglian Region,A Level or Equivalent,50-60%,35-55,0,60,N,Distinction,-48.0,0.651685393258427,2.0,-1.8,1.6537115542808258
1471,F,South Region,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn,-82.0,,1.0,,
1472,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail,-82.0,3.5730337078651684,2.0,-5.6,2.334309443050755
1473,F,London Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn,-86.0,,,,
1474,F,Scotland,HE Qualification,40-50%,35-55,0,60,Y,Pass,-15.0,17.685393258426963,,-2.2,3.498399442486592
1475,F,West Midlands Region,Lower Than A Level,10-20,0-35,0,60,N,Fail,-92.0,,,,
1476,F,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,Y,Pass,-66.0,5.865168539325843,4.0,-0.8,3.1602697361165997
1477,F,South West Region,Lower Than A Level,10-20,0-35,0,60,N,Pass,-30.0,2.640449438202247,1.0,-2.0,1.5348065220362965
1478,F,East Anglian Region,Lower Than A Level,30-40%,0-35,0,60,Y,Withdrawn,-93.0,,1.0,,
1479,F,West Midlands Region,Lower Than A Level,20-30%,0-35,0,90,N,Fail,-94.0,16.707865168539325,4.0,8.6,5.436485065537997
1480,F,East Midlands Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,-93.0,14.01123595505618,5.0,-1.6,3.0914765453221986
1481,F,Scotland,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,-55.0,4.48314606741573,,-5.8,5.319818473609974
1482,F,South East Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass,-113.0,,2.0,,2.2622445897472807
1483,F,North Western Region,No Formal quals,0-10%,0-35,0,60,N,Pass,-89.0,,1.0,1.0,
1484,F,Wales,A Level or Equivalent,70-80%,0-35,0,120,N,Fail,-43.0,3.235955056179775,2.0,-3.8,2.3332852076029296
1485,F,Ireland,A Level or Equivalent,0-10%,0-35,0,60,N,Fail,-43.0,,1.0,-2.2,
1486,F,North Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,-55.0,2.224719101123596,1.0,-1.8,1.5155941049256347
1487,F,North Western Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,-72.0,7.337078651685394,,-2.4,3.5073890781064887
1488,M,Wales,HE Qualification,20-30%,0-35,0,60,N,Fail,-87.0,,,,
1489,F,East Anglian Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,-22.0,1.4831460674157304,,-3.2,2.065844607091425
1490,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,120,N,Distinction,-43.0,,2.0,,1.6834758845128424
1491,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,-109.0,4.52808988764045,1.0,-2.2,1.3435575395428936
1492,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,-64.0,,1.0,,
1493,F,South Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail,-82.0,,1.0,-4.8,
1494,M,Wales,A Level or Equivalent,0-10%,35-55,0,120,N,Withdrawn,-73.0,,,,
1495,F,East Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail,-86.0,,3.0,,
1496,F,Wales,Lower Than A Level,40-50%,0-35,0,60,N,Pass,-102.0,5.393258426966292,,-8.0,2.9871232454216603
1497,F,London Region,Lower Than A Level,30-40%,35-55,0,60,N,Fail,-16.0,,1.0,,2.915460217734315
1498,F,London Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn,-53.0,,,,
1499,F,Scotland,Lower Than A Level,0-10%,35-55,0,60,Y,Withdrawn,-87.0,5.359550561797753,1.0,-3.8,4.117245695321314
1500,F,Wales,Lower Than A Level,0-10%,35-55,0,60,Y,Fail,-23.0,,,,1.9081816209820048
1501,F,South East Region,HE Qualification,70-80%,0-35,0,60,N,Pass,-34.0,2.8988764044943816,1.0,-2.4,3.8933255162603886
1502,F,South Region,Lower Than A Level,20-30%,35-55,0,60,N,Withdrawn,-94.0,,4.0,,
1503,F,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,-76.0,,4.0,,
1504,F,South West Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass,-30.0,10.044943820224717,,-1.4,3.3950809670782487
1505,F,North Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail,-71.0,,2.0,-2.2,
1506,F,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail,-92.0,,,,
1507,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail,-82.0,,,,
1508,F,East Anglian Region,HE Qualification,30-40%,35-55,0,60,N,Fail,-65.0,,1.0,-1.8,
1509,F,South East Region,Lower Than A Level,50-60%,0-35,0,60,N,Distinction,-86.0,1.9325842696629212,1.0,-2.4,2.3697178672919637
1510,F,Wales,A Level or Equivalent,20-30%,0-35,0,60,N,Fail,-25.0,,,-3.8,
1511,F,Wales,A Level or Equivalent,40-50%,0-35,0,60,Y,Pass,-28.0,9.235955056179774,2.0,-1.6,2.2660227569484244
1512,F,South West Region,Lower Than A Level,10-20,0-35,0,60,N,Fail,-18.0,7.404494382022473,7.0,-5.2,2.9680223132197554
1513,M,London Region,A Level or Equivalent,60-70%,0-35,0,120,Y,Pass,-79.0,11.235955056179776,,0.8,3.2720896781291833
1514,F,Wales,Lower Than A Level,0-10%,0-35,0,60,Y,Pass,-66.0,6.719101123595506,3.0,-1.2,3.377060874537764
1515,F,London Region,No Formal quals,20-30%,0-35,0,60,N,Pass,-42.0,3.8651685393258433,2.0,-3.2,1.3301867462882164
1516,F,Ireland,Lower Than A Level,10-20,35-55,0,120,N,Pass,-77.0,18.325842696629213,5.0,-2.2,2.7367613316155386
1517,F,East Midlands Region,Lower Than A Level,20-30%,0-35,0,120,N,Withdrawn,-58.0,,1.0,,
1518,F,South East Region,Lower Than A Level,80-90%,35-55,0,90,N,Pass,-49.0,7.179775280898878,9.0,-8.6,2.583933922356116
1519,F,South East Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn,-16.0,3.3820224719101124,,-14.4,1.284848398818403
1520,F,North Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail,-23.0,,,-2.2,
1521,F,South Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,-60.0,5.561797752808988,2.0,1.8,1.9785187057820568
1522,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,120,N,Pass,-55.0,13.97752808988764,6.0,-2.2,2.439268063235786
1523,F,London Region,Lower Than A Level,20-30%,0-35,0,180,N,Withdrawn,-78.0,,1.0,,
1524,F,Scotland,Lower Than A Level,0-10%,0-35,0,60,N,Fail,-74.0,34.49438202247191,5.0,-0.8,7.05107410002567
1525,F,Ireland,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,-28.0,,,-2.4,
1526,M,South Region,Lower Than A Level,80-90%,0-35,0,60,N,Distinction,-82.0,6.168539325842698,3.0,-0.8,2.6898527810369086
1527,F,North Region,Lower Than A Level,,0-35,0,120,N,Fail,-65.0,9.134831460674157,,-2.6,3.6132754523749333
1528,F,Wales,Lower Than A Level,0-10%,35-55,0,60,N,Withdrawn,-78.0,,2.0,,
1529,F,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass,-68.0,25.269662921348313,1.0,-1.2,5.09931583186804
1530,F,Wales,HE Qualification,0-10%,35-55,0,60,N,Fail,-15.0,4.426966292134831,,-4.6,2.341928597788814
1531,F,North Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail,-78.0,,,-2.0,
1532,F,West Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass,-86.0,,3.0,-2.2,
1533,F,East Anglian Region,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn,-86.0,,,-1.6,
1534,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,120,Y,Pass,-50.0,6.2921348314606735,5.0,0.6,1.803370735230153
1535,F,London Region,Lower Than A Level,10-20,0-35,0,60,N,Fail,-24.0,,1.0,,
1536,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,-89.0,9.191011235955058,4.0,-1.8,2.9360395012878513
1537,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,-59.0,1.9662921348314608,,-2.6,3.584681200477521
1538,F,South East Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,-77.0,4.943820224719102,6.0,-1.8,1.7842148005898255
1539,F,North Western Region,A Level or Equivalent,20-30%,35-55,0,60,N,Fail,-74.0,5.876404494382022,2.0,-2.6,1.8136320223815394
1540,F,South Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,-55.0,10.483146067415731,7.0,-5.0,2.4338216987185657
1541,F,West Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,-68.0,2.247191011235955,,-4.8,2.324805252820759
1542,F,North Western Region,A Level or Equivalent,40-50%,35-55,0,60,N,Fail,-18.0,,,-3.8,
1543,M,West Midlands Region,A Level or Equivalent,40-50%,35-55,0,60,N,Fail,-58.0,,2.0,,2.5421293326873475
1544,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail,-48.0,,1.0,,2.5800121288540514
1545,F,East Anglian Region,HE Qualification,90-100%,0-35,0,60,N,Pass,-23.0,11.112359550561798,8.0,0.0,3.6299837317445856
1546,F,East Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,-86.0,27.460674157303373,9.0,-2.8,3.319137313259084
1547,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail,-73.0,,2.0,,1.9634641351186666
1548,M,South East Region,Lower Than A Level,80-90%,0-35,0,90,N,Withdrawn,-86.0,,3.0,,
1549,F,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,-74.0,3.9101123595505616,1.0,-2.8,2.696965853558158
1550,F,London Region,A Level or Equivalent,0-10%,35-55,0,60,N,Withdrawn,-74.0,8.595505617977528,1.0,-5.6,3.96961640506302
1551,F,Wales,HE Qualification,30-40%,35-55,0,60,N,Pass,-86.0,4.146067415730337,1.0,-1.2,2.682920154263163
1552,F,South West Region,Lower Than A Level,50-60%,0-35,0,60,Y,Pass,-49.0,7.46067415730337,1.0,-1.6,2.277457459010703
1553,F,East Anglian Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,-66.0,,1.0,-1.6,
1554,F,Scotland,HE Qualification,10-20,0-35,0,60,N,Withdrawn,-79.0,17.146067415730336,,-0.4,3.1493024283323083
1555,F,Ireland,HE Qualification,0-10%,0-35,0,120,N,Fail,-15.0,,3.0,,
1556,F,Wales,Lower Than A Level,70-80%,0-35,0,60,N,Fail,-46.0,,1.0,,
1557,F,South Region,Lower Than A Level,90-100%,35-55,0,120,N,Distinction,-30.0,,1.0,-2.2,
1558,F,London Region,No Formal quals,20-30%,0-35,0,60,N,Withdrawn,-77.0,,1.0,,
1559,F,Wales,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,-80.0,2.0561797752808992,,-3.0,1.7753389647833384
1560,F,South Region,Lower Than A Level,70-80%,0-35,0,60,N,Fail,-23.0,,1.0,,2.094434747148886
1561,F,East Anglian Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,-59.0,3.8988764044943816,2.0,-3.6,2.718492460903869
1562,F,Scotland,Lower Than A Level,0-10%,35-55,0,60,N,Pass,-46.0,23.921348314606746,4.0,-1.6,5.105633698151045
1563,F,South East Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass,-94.0,26.314606741573034,2.0,-0.8,15.048647171194908
1564,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail,-55.0,8.325842696629213,,-2.0,2.827976493108113
1565,F,Scotland,Lower Than A Level,90-100%,0-35,0,60,N,Fail,-24.0,11.393258426966293,7.0,-2.6,3.0254429410712778
1566,F,Scotland,HE Qualification,70-80%,35-55,0,60,N,Pass,-73.0,4.752808988764045,3.0,-1.8,
1567,F,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,-73.0,10.179775280898877,2.0,-2.0,2.347845617355582
1568,F,Wales,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,-73.0,10.269662921348317,2.0,-1.8,2.781763318210219
1569,F,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Distinction,-68.0,11.07865168539326,6.0,-1.6,2.1245519060720914
1570,F,East Anglian Region,Lower Than A Level,50-60%,0-35,0,120,N,Pass,-76.0,,,,
1571,F,London Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,-24.0,6.617977528089888,3.0,-2.2,2.0613005916851956
1572,F,London Region,A Level or Equivalent,20-30%,35-55,0,60,N,Fail,-24.0,,1.0,-3.0,
1573,F,London Region,Lower Than A Level,10-20,35-55,0,60,Y,Fail,-55.0,6.764044943820225,2.0,-1.8,2.425279912703774
1574,M,Wales,HE Qualification,60-70%,0-35,0,180,N,Pass,-82.0,,,,
1575,F,London Region,HE Qualification,20-30%,0-35,0,60,N,Withdrawn,-24.0,,8.0,,
1576,F,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,-73.0,2.1235955056179776,1.0,-3.2,2.7155171718015887
1577,F,South West Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail,-76.0,,1.0,,
1578,F,South Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,-68.0,,2.0,-2.2,
1579,F,East Anglian Region,Lower Than A Level,10-20,0-35,0,60,N,Distinction,-65.0,7.9325842696629225,6.0,-2.6,2.823188339616807
1580,F,Wales,Lower Than A Level,20-30%,0-35,0,60,N,Fail,-67.0,,,,
1581,F,London Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,-88.0,,1.0,-1.8,
1582,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,-64.0,9.359550561797754,,-6.2,3.6586545122313896
1583,F,London Region,Lower Than A Level,10-20,0-35,0,60,N,Fail,-49.0,,1.0,,
1584,F,Wales,Lower Than A Level,0-10%,0-35,0,60,N,Pass,-52.0,5.640449438202247,1.0,0.4,2.15068702214973
1585,F,South West Region,Lower Than A Level,10-20,35-55,0,60,N,Pass,-15.0,4.404494382022471,2.0,-8.0,3.022016732206111
1586,F,North Western Region,A Level or Equivalent,40-50%,35-55,0,60,N,Fail,-72.0,3.247191011235955,1.0,-1.8,2.940334756230218
1587,F,Wales,Lower Than A Level,70-80%,0-35,0,120,N,Pass,-67.0,8.258426966292133,5.0,3.0,2.6424854577054404
1588,F,West Midlands Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,-46.0,8.752808988764045,1.0,-1.4,10.762239321051906
1589,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,-22.0,,1.0,-0.2,
1590,F,Wales,Lower Than A Level,90-100%,35-55,0,120,N,Withdrawn,-58.0,,2.0,,
1591,M,South West Region,A Level or Equivalent,40-50%,0-35,0,60,N,Distinction,-24.0,12.674157303370787,6.0,-1.8,2.843515225096322
1592,F,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,120,N,Distinction,-36.0,7.382022471910112,2.0,-2.8,2.5652619413427513
1593,F,Wales,Lower Than A Level,60-70%,0-35,0,60,Y,Pass,-72.0,2.258426966292135,2.0,-1.4,1.6795963529347122
1594,F,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,-65.0,,1.0,,2.0120963061386754
1595,F,Ireland,Lower Than A Level,30-40%,0-35,0,60,N,Pass,-46.0,4.932584269662922,1.0,-2.0,2.90696872876383
1596,F,South East Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,-58.0,48.752808988764045,9.0,-1.4,6.062903734828104
1597,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Distinction,-73.0,17.629213483146067,4.0,-1.8,4.6614084983471145
1598,F,South Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,-34.0,3.4831460674157304,,-2.0,2.129039291043804
1599,M,South Region,HE Qualification,80-90%,0-35,0,120,N,Pass,-85.0,3.6741573033707855,4.0,-1.0,1.6746104563208875
1600,F,South West Region,A Level or Equivalent,90-100%,35-55,0,60,N,Distinction,-73.0,8.393258426966293,2.0,-1.6,2.1448387059095118
1601,F,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,120,N,Pass,-65.0,7.786516853932585,3.0,-2.4,2.0288110048182513
1602,F,London Region,A Level or Equivalent,30-40%,0-35,0,120,N,Fail,-52.0,,1.0,,
1603,F,South East Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass,-23.0,6.955056179775281,3.0,-6.2,5.725231908388316
1604,M,South Region,Lower Than A Level,50-60%,35-55,0,60,N,Fail,-65.0,,,,
1605,F,London Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail,-36.0,,,,
1606,F,East Anglian Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,-79.0,5.955056179775281,1.0,-2.2,2.312385965092703
1607,F,South East Region,A Level or Equivalent,50-60%,0-35,0,60,Y,Withdrawn,-21.0,1.6629213483146068,1.0,-4.6,2.354299176945598
1608,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,120,N,Distinction,-28.0,2.7977528089887644,,-3.2,2.1045049852777447
1609,F,London Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,-50.0,8.561797752808989,5.0,-2.2,
1610,F,London Region,A Level or Equivalent,30-40%,0-35,0,60,N,Distinction,-65.0,,2.0,,3.193164524090153
1611,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn,-73.0,2.955056179775281,2.0,-2.6,1.6172194430020468
1612,F,South Region,A Level or Equivalent,30-40%,0-35,0,120,N,Pass,-80.0,,4.0,,2.8490403080668134
1613,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,-22.0,3.820224719101124,2.0,-2.4,2.409987628611166
1614,F,Scotland,HE Qualification,60-70%,35-55,0,60,Y,Pass,-53.0,2.943820224719101,3.0,-0.6,1.9426959675410305
1615,F,South West Region,HE Qualification,60-70%,35-55,0,60,N,Pass,-80.0,5.6853932584269655,3.0,-1.8,2.434911641755621
1616,F,South West Region,HE Qualification,50-60%,35-55,0,60,N,Pass,-80.0,,3.0,-2.0,
1617,M,South West Region,A Level or Equivalent,20-30%,35-55,0,60,N,Pass,-80.0,4.2921348314606735,1.0,-2.2,2.724129908833763
1618,M,South West Region,A Level or Equivalent,20-30%,35-55,0,60,N,Pass,-80.0,9.617977528089886,,-2.2,2.3886393985406147
1619,F,West Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,-79.0,2.49438202247191,1.0,-4.0,1.484792608835173
1620,F,Wales,Lower Than A Level,0-10%,0-35,0,120,N,Pass,-52.0,4.719101123595506,2.0,2.4,3.179393069989276
1621,F,South East Region,Lower Than A Level,80-90%,0-35,0,60,Y,Distinction,-79.0,,3.0,3.0,
1622,F,South West Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass,-59.0,,7.0,-0.4,
1623,F,East Anglian Region,HE Qualification,30-40%,0-35,0,60,N,Fail,-44.0,,,,
1624,F,Ireland,A Level or Equivalent,20-30%,35-55,0,60,N,Pass,-24.0,10.808988764044942,6.0,-1.2,2.2039608384729337
1625,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,-58.0,0.9887640449438202,,-2.8,1.5965392976490522
1626,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail,-79.0,,1.0,-3.8,
1627,F,London Region,No Formal quals,10-20,0-35,0,60,N,Withdrawn,-53.0,,1.0,,
1628,F,South East Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass,-55.0,5.415730337078652,3.0,-2.2,2.0543947899584785
1629,F,London Region,A Level or Equivalent,10-20,0-35,0,90,N,Fail,-34.0,1.7191011235955056,3.0,-2.8,1.4008434154417058
1630,F,North Western Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,-46.0,1.9662921348314608,1.0,-2.4,2.2561055974987294
1631,F,South Region,A Level or Equivalent,0-10%,0-35,0,120,N,Distinction,-65.0,4.808988764044943,5.0,-2.0,2.020753718393968
1632,F,Yorkshire Region,Lower Than A Level,10-20,0-35,0,60,N,Fail,-16.0,,2.0,,
1633,F,East Anglian Region,HE Qualification,40-50%,35-55,0,60,N,Pass,-24.0,4.764044943820225,1.0,-3.4,2.8202244990875016
1634,F,South West Region,A Level or Equivalent,80-90%,0-35,0,60,N,Distinction,-65.0,,2.0,-1.8,
1635,F,North Western Region,Lower Than A Level,60-70%,35-55,0,150,N,Withdrawn,-25.0,,4.0,,
1636,F,South East Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,-72.0,5.01123595505618,1.0,-7.2,2.3414348339002107
1637,F,London Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn,-72.0,,,,
1638,F,London Region,Lower Than A Level,10-20,0-35,0,60,N,Pass,-52.0,4.550561797752808,2.0,-2.0,2.8101855005313117
1639,F,West Midlands Region,Lower Than A Level,0-10%,35-55,0,60,Y,Withdrawn,-29.0,,2.0,,
1640,F,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,-65.0,2.033707865168539,1.0,1.2,2.0067883409654192
1641,F,West Midlands Region,Lower Than A Level,10-20,0-35,0,60,N,Pass,-42.0,15.404494382022474,1.0,-2.4,7.679784362800748
1642,F,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,-73.0,,1.0,-1.8,
1643,F,North Western Region,A Level or Equivalent,50-60%,0-35,0,60,N,Withdrawn,-49.0,3.5955056179775284,1.0,-2.0,2.2132681803728795
1644,F,South West Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail,-23.0,,4.0,,
1645,F,East Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn,-67.0,,,,
1646,F,West Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,-55.0,28.57303370786517,9.0,-2.4,6.146804158331506
1647,F,London Region,Lower Than A Level,30-40%,35-55,0,60,N,Fail,-53.0,,8.0,-2.6,
1648,F,East Midlands Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn,-65.0,,2.0,,4.370580037247248
1649,F,East Anglian Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail,-25.0,,1.0,,
1650,F,North Western Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,-60.0,5.719101123595506,3.0,-2.4,2.2382938676038275
1651,F,North Region,Lower Than A Level,10-20,35-55,0,60,N,Withdrawn,-65.0,,1.0,,
1652,F,East Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail,-58.0,,5.0,,
1653,F,London Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,-58.0,,1.0,,4.073217006611634
1654,F,North Region,A Level or Equivalent,70-80%,0-35,0,60,N,Distinction,-49.0,5.348314606741573,1.0,-1.0,1.6657161081727747
1655,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,Y,Pass,-60.0,14.033707865168537,3.0,-2.2,3.717275234360398
1656,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,Y,Fail,-49.0,29.168539325842694,3.0,-2.2,6.297525537353413
1657,F,South West Region,A Level or Equivalent,20-30%,35-55,0,60,N,Pass,-49.0,9.337078651685394,3.0,-1.8,2.8329578085705687
1658,F,East Midlands Region,A Level or Equivalent,80-90%,35-55,0,60,N,Fail,-30.0,,1.0,,
1659,F,East Midlands Region,A Level or Equivalent,40-50%,35-55,0,60,N,Fail,-73.0,,9.0,,5.290833843147948
1660,F,Wales,Lower Than A Level,60-70%,0-35,0,60,N,Pass,-18.0,,4.0,-5.6,
1661,F,Wales,HE Qualification,60-70%,35-55,0,60,N,Pass,-9.0,,3.0,-1.2,
1662,F,London Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass,-23.0,,1.0,,5.085709749325538
1663,F,North Region,Lower Than A Level,,35-55,0,60,N,Pass,-36.0,6.0,5.0,-2.2,2.383588058616024
1664,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail,-46.0,,2.0,-1.4,
1665,M,Wales,A Level or Equivalent,50-60%,35-55,0,120,N,Pass,-55.0,4.752808988764045,2.0,-2.0,2.179835046428871
1666,F,Wales,HE Qualification,70-80%,0-35,0,120,N,Pass,-55.0,5.337078651685394,5.0,-1.8,2.272605648242696
1667,M,East Midlands Region,A Level or Equivalent,90-100%,35-55,0,90,N,Withdrawn,-16.0,,,,
1668,F,East Anglian Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn,-16.0,5.01123595505618,2.0,-1.6,3.0457649429971245
1669,F,London Region,A Level or Equivalent,10-20,0-35,0,60,Y,Fail,-48.0,2.269662921348315,,-3.6,1.95128342354998
1670,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass,-60.0,23.292134831460675,8.0,-0.8,4.356076278789053
